CustomerID,BirthYear,Age,Education,Marital_Status,Income,NumberOfKidsAtHome,NumberOfTeensAtHome,TotalNumberOfChildren,EnrollmentDate,DaysSinceEnrollment,Recency,HasComplained,AmountSpentOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweets,AmountSpentOnGold,TotalSpending,NumberOfDealsPurchases,NumberOfWebPurchases,NumberOfCatalogPurchases,NumberOfStorePurchases,TotalNumberOfPurchases,NumberOfWebVisitsPerMonth,AcceptedCampaign1,AcceptedCampaign2,AcceptedCampaign3,AcceptedCampaign4,AcceptedCampaign5,AcceptedLastCampaign,TotalAcceptedCampaigns
895,1948,66,PhD,Married,61467,0,2,2,2012-12-09,567,69,0,410,16,114,0,5,49,594,3,5,2,10,20,5,0,0,0,0,0,0,0
1177,1966,48,Master,Together,49618,1,1,2,2013-01-26,519,77,0,80,3,26,4,2,14,129,4,3,1,3,11,7,0,0,0,0,0,0,0
7141,1986,28,Master,Single,21888,1,0,1,2012-12-29,547,15,0,88,10,46,2,3,64,213,4,5,1,2,12,10,0,0,0,0,0,1,1
7232,1973,41,Graduation,Widow,42429,0,1,1,2014-02-11,138,99,0,55,0,6,2,0,4,67,2,1,1,3,7,5,0,0,0,0,0,0,0
8477,1956,58,Graduation,Divorced,26150,2,1,3,2013-03-11,475,61,0,5,1,13,3,5,1,28,1,1,0,3,5,7,0,0,0,0,0,0,0
2457,1975,39,Basic,Married,30801,0,1,1,2012-10-26,611,23,0,8,4,5,15,2,11,45,2,1,0,3,6,7,0,0,0,0,0,0,0
988,1965,49,Graduation,Married,81168,0,0,0,2014-05-07,53,84,0,410,0,592,147,22,22,1193,1,6,4,7,18,3,1,0,0,0,0,0,1
7930,1969,45,Master,Single,26877,0,0,0,2013-08-19,314,74,0,101,13,76,20,18,40,268,2,3,1,6,12,6,0,0,0,0,0,0,0
4587,1944,70,Master,Widow,45006,0,0,0,2013-07-18,346,90,0,162,25,53,16,0,10,266,1,3,1,7,12,3,0,0,0,0,0,0,0
6682,1973,41,Basic,Married,18978,1,0,1,2012-12-11,565,41,0,2,8,1,4,7,15,37,1,1,0,3,5,8,0,0,0,0,0,0,0
6222,1967,47,Graduation,Married,22574,2,1,3,2013-10-28,244,28,0,25,0,8,2,0,2,37,2,2,0,3,7,7,0,0,0,0,0,0,0
10299,1969,45,PhD,Single,48240,0,0,0,2012-11-09,597,73,0,389,91,248,64,49,41,882,3,6,3,13,25,5,0,0,0,0,0,1,1
3083,1974,40,Graduation,Married,45837,1,1,2,2013-07-26,338,88,0,215,13,87,17,17,24,373,5,6,2,5,18,7,0,0,0,0,0,0,0
8953,1965,49,Master,Single,35791,2,1,3,2013-05-06,419,94,0,27,0,5,0,0,3,35,2,1,0,3,6,8,0,0,0,0,0,0,0
1503,1976,38,PhD,Together,162397,1,1,2,2013-06-03,391,31,0,85,1,16,2,1,2,107,0,0,0,1,1,1,0,0,0,0,0,0,0
8650,1978,36,Graduation,Widow,54162,1,1,2,2013-03-18,468,31,0,5,6,10,6,5,10,42,1,1,0,3,5,4,0,0,0,0,0,0,0
10862,1960,54,Master,Married,30522,0,1,1,2012-08-17,681,6,0,179,8,83,19,11,26,326,5,1,2,9,17,2,0,0,0,0,0,0,0
2782,1961,53,PhD,Married,54456,0,1,1,2013-07-11,353,23,0,352,0,27,10,0,15,404,3,6,1,7,17,6,0,0,0,0,0,0,0
6941,1971,43,Graduation,Single,31632,0,0,0,2013-07-14,350,92,0,17,8,12,11,15,32,95,1,2,1,2,6,7,0,0,0,0,0,0,0
10972,1949,65,Graduation,Widow,72298,0,0,0,2014-03-10,111,52,0,625,35,169,58,17,35,939,1,4,3,6,14,1,0,0,0,1,1,0,2
10708,1978,36,2n Cycle,Single,36975,1,0,1,2013-12-28,183,50,0,10,6,11,0,4,2,33,1,1,0,3,5,7,0,0,0,0,0,0,0
6583,1955,59,2n Cycle,Married,72635,0,0,0,2013-06-03,391,54,0,390,22,323,104,35,107,981,1,6,8,6,21,3,1,0,0,0,0,0,1
3641,1976,38,Graduation,Married,13624,1,0,1,2013-01-20,525,93,0,10,2,15,2,1,6,36,2,2,0,3,7,6,0,0,0,0,0,0,0
10156,1975,39,Graduation,Single,84196,0,1,1,2013-06-03,391,56,0,215,63,507,231,31,190,1237,1,8,4,7,20,3,0,0,0,0,0,0,0
4299,1960,54,Graduation,Together,70971,0,1,1,2012-09-21,646,28,0,1001,17,572,93,125,17,1825,7,11,11,5,34,7,0,0,0,0,0,1,1
3469,1977,37,PhD,Divorced,34487,1,1,2,2012-09-06,661,94,0,19,18,33,24,1,8,103,3,3,0,3,9,9,0,0,0,0,0,0,0
5063,1977,37,Graduation,Single,28769,1,0,1,2012-12-18,558,76,0,41,5,129,10,3,3,191,3,4,1,4,12,9,0,0,0,0,0,0,0
10727,1970,44,PhD,Married,69084,1,0,1,2013-11-19,222,43,0,1181,107,199,39,30,30,1586,2,7,3,13,25,8,0,0,0,0,0,0,0
9624,1958,56,PhD,Together,65488,0,0,0,2014-06-13,16,46,0,603,45,207,36,18,54,963,1,3,4,6,14,1,0,0,0,0,0,0,0
5156,1970,44,2n Cycle,Married,62466,0,1,1,2014-01-15,165,13,0,129,129,259,168,121,83,889,5,6,3,12,26,4,0,0,0,0,0,0,0
4376,1960,54,2n Cycle,Single,32218,0,0,0,2014-02-15,134,27,0,10,24,15,13,1,30,93,1,2,1,3,7,7,0,0,1,0,0,1,2
8923,1973,41,Graduation,Single,83917,0,0,0,2013-04-18,437,12,0,514,22,732,42,198,79,1587,1,6,7,7,21,3,0,0,0,0,0,1,1
8461,1962,52,Graduation,Divorced,46102,2,1,3,2014-03-10,111,3,0,14,0,1,0,0,1,16,1,1,0,2,4,7,0,0,0,0,0,0,0
6945,1952,62,Graduation,Single,84574,0,0,0,2013-06-04,390,72,0,387,20,713,38,54,163,1375,1,9,11,11,32,5,0,0,0,0,0,0,0
944,1962,52,Graduation,Married,56181,0,1,1,2013-01-08,537,6,0,121,103,69,8,44,48,393,1,4,2,7,14,4,0,0,0,0,0,0,0
1907,1950,64,Master,Divorced,63120,0,1,1,2012-09-28,639,53,0,965,69,279,54,41,69,1477,5,8,4,9,26,7,0,0,0,0,0,1,1
701,1971,43,Graduation,Married,73691,0,1,1,2013-11-06,235,58,0,707,21,250,85,43,73,1179,2,6,2,8,18,2,0,0,1,0,0,0,1
3856,1960,54,Graduation,Together,63381,0,1,1,2012-10-05,632,78,0,571,50,142,33,50,159,1005,4,4,5,13,26,2,0,0,0,0,0,0,0
4149,1948,66,PhD,Together,76140,0,0,0,2014-05-13,47,57,0,586,66,653,17,0,26,1348,1,5,9,6,21,2,0,0,0,0,0,0,0
2131,1959,55,PhD,Divorced,62859,0,1,1,2012-12-30,546,37,0,1063,89,102,16,12,25,1307,4,9,4,6,23,6,0,0,0,0,0,0,0
2942,1964,50,Graduation,Single,45906,0,1,1,2013-05-07,418,20,0,305,3,27,4,3,144,486,2,5,4,4,15,5,0,0,1,0,0,0,1
1173,1947,67,Master,Together,77632,0,0,0,2013-03-10,476,73,0,1200,105,758,0,42,147,2252,1,4,2,6,13,2,0,0,0,1,1,1,3
4381,1971,43,PhD,Married,46463,1,1,2,2013-08-18,315,56,0,163,2,40,8,11,11,235,7,3,1,6,17,6,0,0,0,0,0,0,0
4611,1970,44,Graduation,Together,105471,0,0,0,2013-01-21,524,36,0,1009,181,104,202,21,207,1724,0,9,8,13,30,3,1,0,0,0,1,1,3
3376,1970,44,Master,Divorced,55282,1,0,1,2013-12-13,198,9,0,125,6,73,8,4,19,235,1,3,1,6,11,4,0,0,0,0,0,0,0
4679,1977,37,Master,Married,78710,0,1,1,2014-05-23,37,42,0,721,0,152,119,50,50,1092,3,7,6,12,28,4,0,0,0,0,0,0,0
10928,1958,56,Graduation,Together,66886,0,1,1,2013-09-16,286,28,0,315,4,62,41,31,146,599,2,7,1,7,17,5,0,0,0,0,0,0,0
4248,1960,54,Master,Single,98777,0,0,0,2014-02-17,132,23,0,1000,19,711,125,115,38,2008,0,4,6,9,19,1,0,0,0,1,0,0,1
6728,1985,29,Graduation,Together,29103,1,0,1,2012-08-27,671,38,0,16,0,17,6,3,6,48,2,1,0,3,6,9,0,0,0,0,0,0,0
6661,1974,40,Graduation,Married,67445,0,1,1,2012-08-12,686,63,0,757,80,217,29,80,11,1174,5,9,6,12,32,6,0,0,0,0,0,0,0
4725,1950,64,PhD,Together,50616,0,1,1,2014-04-13,77,71,0,30,2,25,0,1,9,67,1,1,1,4,7,2,0,0,0,0,0,0,0
3277,1955,59,Graduation,Divorced,49431,0,1,1,2012-08-03,695,9,0,219,3,100,26,0,17,365,2,7,1,5,15,8,0,0,0,0,0,0,0
5555,1975,39,Graduation,Divorced,153924,0,0,0,2014-02-07,142,81,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,1953,61,Graduation,Together,61278,0,1,1,2014-01-04,176,87,0,111,3,28,2,6,15,165,2,3,1,4,10,6,0,0,0,0,0,0,0
946,1958,56,2n Cycle,Together,26490,0,0,0,2012-09-22,645,92,0,45,47,52,21,20,25,210,2,3,1,5,11,6,0,0,0,0,0,0,0
3867,1947,67,PhD,Together,73059,0,1,1,2013-08-31,302,36,0,410,112,420,0,82,71,1095,1,9,3,13,26,4,0,0,0,0,0,0,0
6940,1966,48,PhD,Single,46734,1,2,3,2013-10-21,251,86,0,100,1,39,6,1,76,223,4,3,2,3,12,6,0,0,1,0,0,0,1
55,1963,51,Graduation,Together,56253,0,1,1,2012-12-07,569,83,0,509,0,65,7,11,5,597,4,7,2,9,22,6,0,0,0,0,0,0,0
7093,1985,29,Graduation,Married,19986,1,0,1,2013-11-14,227,74,0,3,6,5,0,2,6,22,1,0,0,3,4,7,0,0,0,0,0,0,0
5084,1975,39,Graduation,Widow,58330,0,1,1,2013-12-25,186,87,0,445,53,213,104,98,151,1064,1,6,4,13,24,4,0,0,0,0,0,0,0
1777,1980,34,Basic,Married,25965,0,0,0,2012-09-07,660,29,0,2,2,11,41,7,11,74,1,2,0,3,6,8,0,0,0,0,0,0,0
8162,1956,58,Master,Together,14661,0,0,0,2013-01-01,544,88,0,4,1,11,6,2,2,26,1,1,0,3,5,6,0,0,0,0,0,0,0
10826,1959,55,Graduation,Married,18690,0,0,0,2012-12-28,548,77,0,6,1,7,23,4,19,60,1,1,1,2,5,8,0,0,0,0,0,0,0
8754,1974,40,PhD,Together,45068,0,1,1,2013-05-16,409,25,0,14,0,3,0,0,3,20,1,1,0,2,4,7,0,0,0,0,0,0,0
1987,1987,27,Basic,Single,21063,1,0,1,2013-09-25,277,34,0,1,10,11,19,3,15,59,2,2,0,3,7,6,0,0,0,0,0,0,0
11007,1968,46,PhD,Married,29187,1,0,1,2013-05-09,416,43,0,26,0,6,0,0,2,34,1,1,0,3,5,8,0,0,0,0,0,0,0
7426,1971,43,2n Cycle,Married,54690,1,1,2,2013-11-07,234,76,0,111,16,37,7,9,18,198,3,3,1,5,12,3,0,0,0,0,0,0,0
9153,1964,50,PhD,Married,59304,0,1,1,2013-07-29,335,81,0,418,61,428,80,51,10,1048,3,7,8,10,28,5,0,0,0,0,0,0,0
10379,1962,52,Master,Single,59247,0,2,2,2013-11-08,233,87,0,327,9,122,19,14,83,574,5,5,2,9,21,6,0,0,0,0,0,0,0
9204,1970,44,Graduation,Widow,66731,0,1,1,2012-09-12,655,33,0,371,159,194,58,106,141,1029,4,4,3,6,17,3,0,0,0,0,0,0,0
3197,1980,34,Graduation,Married,77353,0,1,1,2013-12-16,195,38,0,275,59,107,69,101,59,670,2,6,4,8,20,4,0,0,0,0,0,0,0
2920,1975,39,PhD,Single,52614,0,1,1,2012-12-01,575,63,0,789,0,142,12,9,38,990,2,2,4,8,16,8,0,0,0,0,0,0,0
6961,1974,40,Graduation,Married,26751,2,0,2,2014-05-22,38,26,0,1,1,5,0,3,1,11,1,1,0,2,4,8,0,0,0,0,0,0,0
4673,1963,51,PhD,Married,81300,0,1,1,2012-10-30,607,17,0,1004,12,145,32,12,36,1241,3,10,3,5,21,5,1,0,0,0,0,1,2
9937,1979,35,Graduation,Single,70337,0,0,0,2014-01-02,178,75,0,187,81,149,25,43,91,576,1,2,2,12,17,1,0,0,0,0,0,0,0
8779,1985,29,2n Cycle,Married,36145,1,0,1,2013-06-16,378,13,0,56,4,76,17,1,18,172,4,4,1,3,12,9,0,0,1,0,0,1,2
9596,1980,34,PhD,Single,65295,0,0,0,2013-12-23,188,19,0,365,32,117,34,110,6,664,1,3,3,13,20,2,0,0,0,0,0,0,0
2891,1963,51,Graduation,Divorced,68118,0,1,1,2013-10-18,254,51,0,595,23,123,10,23,154,928,2,8,9,4,23,6,0,0,0,0,0,0,0
4910,1967,47,Graduation,Divorced,68743,0,0,0,2012-08-30,668,81,0,1132,134,384,175,134,115,2074,1,11,5,13,30,7,0,0,0,0,0,0,0
75,1982,32,2n Cycle,Together,41039,0,0,0,2013-07-25,339,32,0,34,11,137,179,61,45,467,1,8,1,5,15,8,0,0,0,0,0,0,0
10120,1955,59,Graduation,Together,38946,0,1,1,2013-10-24,248,84,0,116,6,82,6,6,41,257,2,3,1,6,12,5,0,0,0,0,0,0,0
6327,1967,47,Graduation,Together,65777,0,0,0,2013-12-19,192,87,0,565,32,435,28,32,54,1146,1,2,8,6,17,1,0,0,0,0,0,0,0
10142,1976,38,PhD,Divorced,66476,0,1,1,2013-03-07,479,99,0,372,18,126,47,48,78,689,2,5,2,11,20,4,0,0,0,0,0,0,0
9826,1972,42,PhD,Single,86857,0,0,0,2012-09-12,655,96,0,899,102,838,133,102,40,2114,1,5,6,10,22,2,0,0,0,0,0,1,1
1501,1982,32,PhD,Married,160803,0,0,0,2012-08-04,694,21,0,55,16,1622,17,3,4,1717,15,0,28,1,44,0,0,0,0,0,0,0,0
10767,1989,25,PhD,Together,77845,0,0,0,2014-05-16,44,40,0,760,40,480,0,40,26,1346,1,3,5,12,21,1,1,0,0,0,1,0,2
7279,1969,45,PhD,Together,69476,0,0,0,2013-09-30,272,3,0,260,86,559,63,9,67,1044,1,4,6,4,15,2,0,0,0,0,0,0,0
7230,1960,54,PhD,Divorced,50611,0,1,1,2012-10-04,633,98,0,459,0,24,6,0,4,493,6,4,5,7,22,6,0,0,0,1,0,1,2
143,1970,44,Graduation,Single,61209,0,0,0,2013-08-25,308,73,0,466,0,224,119,49,99,957,1,5,3,4,13,2,0,0,0,0,0,0,0
450,1958,56,Master,Together,42315,0,1,1,2013-07-12,352,90,0,67,15,80,17,11,80,270,3,1,4,4,12,3,0,0,0,0,0,0,0
9316,1952,62,Basic,Together,13084,0,0,0,2013-11-02,239,29,0,2,0,7,3,7,10,29,1,1,0,3,5,6,0,0,0,0,0,0,0
6379,1949,65,Master,Widow,47570,1,1,2,2013-05-29,396,3,0,67,1,20,0,2,31,121,3,2,2,2,9,7,0,0,0,0,0,1,1
9239,1961,53,Master,Married,61923,0,2,2,2013-07-26,338,94,0,92,4,18,3,3,6,126,1,2,1,4,8,3,0,0,0,0,0,0,0
8315,1995,19,Graduation,Single,34824,0,0,0,2014-03-26,95,65,0,4,2,11,2,0,4,23,1,1,0,2,4,6,0,0,0,0,0,0,0
2868,1949,65,PhD,Single,26518,1,1,2,2013-04-08,447,33,0,20,1,28,3,3,2,57,3,2,0,3,8,8,0,0,0,0,0,1,1
10888,1961,53,Graduation,Single,45938,0,0,0,2013-11-03,238,46,0,273,11,178,62,83,29,636,2,8,4,6,20,6,0,0,0,0,0,0,0
1277,1960,54,Graduation,Together,78468,0,0,0,2014-04-09,81,29,0,434,22,388,104,22,34,1004,1,10,7,10,28,4,1,0,0,0,0,0,1
9977,1973,41,Graduation,Divorced,78901,0,1,1,2013-09-17,285,99,0,321,11,309,33,26,34,734,3,9,3,5,20,4,0,0,0,0,0,0,0
10196,1978,36,Graduation,Married,71427,2,0,2,2014-03-12,109,26,0,212,123,177,15,64,23,614,2,8,2,8,20,4,0,0,0,0,0,0,0
6384,1978,36,Graduation,Divorced,71022,0,1,1,2014-02-11,138,30,0,909,12,278,0,12,242,1453,3,5,2,11,21,8,0,0,1,0,0,0,1
8029,1988,26,Master,Single,90247,0,0,0,2014-04-29,61,27,0,1184,32,352,21,16,16,1621,1,3,4,7,15,1,1,0,0,1,1,1,4
968,1968,46,Master,Divorced,41335,1,0,1,2013-12-26,185,24,0,112,19,21,16,14,5,187,3,4,1,4,12,7,0,0,0,0,0,0,0
6988,1986,28,Graduation,Married,71952,1,0,1,2013-01-10,535,93,0,656,80,455,52,107,93,1443,2,8,4,8,22,4,0,0,1,0,1,0,2
4472,1970,44,PhD,Divorced,35682,1,0,1,2014-06-27,2,34,0,23,0,8,6,2,18,57,1,1,1,3,6,2,0,0,0,0,0,0,0
6991,1951,63,Graduation,Divorced,43185,0,1,1,2013-04-10,445,88,0,537,6,42,16,6,30,637,2,9,3,6,20,8,0,0,0,0,0,0,0
3336,1948,66,PhD,Together,66375,0,1,1,2013-11-21,220,96,0,712,0,45,0,0,191,948,3,2,4,5,14,7,0,0,1,0,0,0,1
4301,1971,43,Master,Married,35178,1,0,1,2013-01-10,535,10,0,23,1,13,2,2,18,59,1,1,1,2,5,7,0,0,1,0,0,1,2
1940,1986,28,Graduation,Married,25252,1,0,1,2013-07-12,352,26,0,1,3,4,2,2,6,18,1,1,0,2,4,8,0,0,0,0,0,0,0
1272,1965,49,Master,Single,55250,0,1,1,2012-10-21,616,49,0,664,58,83,32,0,66,903,4,7,5,10,26,5,0,0,0,0,0,0,0
1388,1975,39,Graduation,Single,33249,1,0,1,2013-02-20,494,11,0,6,10,21,19,14,42,112,2,2,1,3,8,6,0,0,0,0,0,0,0
1044,1953,61,Graduation,Together,58398,0,0,0,2013-05-14,411,44,0,299,5,201,21,21,49,596,3,5,4,8,20,4,0,0,0,0,0,0,0
6969,1982,32,Graduation,Together,50272,1,0,1,2013-08-07,326,75,0,99,13,66,43,8,4,233,3,4,1,5,13,7,0,0,0,0,0,0,0
10479,1975,39,PhD,Married,76618,0,0,0,2012-12-07,569,64,0,749,40,294,121,160,147,1511,1,3,2,5,11,1,0,0,0,0,0,0,0
3619,1960,54,2n Cycle,Divorced,87305,0,0,0,2012-09-23,644,19,0,345,25,501,63,138,80,1152,1,5,3,8,17,2,0,0,0,0,1,1,2
1715,1978,36,Graduation,Together,25851,1,0,1,2013-02-11,503,45,0,9,4,18,7,5,5,48,2,2,0,3,7,7,0,0,0,0,0,0,0
10159,1970,44,Graduation,Divorced,58710,0,1,1,2013-03-31,455,77,0,440,81,368,0,122,174,1185,6,11,5,9,31,6,0,0,0,0,0,0,0
1463,1958,56,Graduation,Single,45160,1,1,2,2014-03-29,92,9,0,8,2,5,3,0,3,21,1,1,0,2,4,7,0,0,0,0,0,0,0
5114,1965,49,Master,Married,74806,0,1,1,2012-12-19,557,1,0,670,9,249,0,28,9,965,2,5,4,5,16,4,0,0,0,0,0,0,0
4990,1954,60,Graduation,Married,59111,0,0,0,2013-05-02,423,90,0,524,0,134,28,28,155,869,1,11,1,8,21,7,0,0,0,0,0,0,0
4329,1984,30,PhD,Married,18988,1,0,1,2014-05-23,37,43,0,6,0,6,2,1,1,16,2,1,0,3,6,7,0,0,0,0,0,0,0
10936,1965,49,Graduation,Married,72190,0,0,0,2013-02-13,501,79,0,597,166,597,172,166,249,1947,1,5,6,4,16,3,0,0,0,0,0,0,0
4692,1976,38,Graduation,Married,7500,1,0,1,2012-08-01,697,19,0,7,0,12,13,7,32,71,5,4,1,2,12,9,0,0,1,0,0,1,2
7212,1966,48,Graduation,Married,44794,0,1,1,2014-06-08,21,99,0,54,0,7,0,0,4,65,1,2,0,3,6,6,0,0,0,0,0,0,0
6086,1955,59,Graduation,Married,80395,0,0,0,2013-11-23,218,62,0,445,25,706,80,76,48,1380,1,6,5,12,24,2,1,0,0,0,0,0,1
437,1976,38,Master,Divorced,75012,0,0,0,2014-01-25,155,41,0,294,142,218,164,58,151,1027,1,3,8,11,23,1,0,0,0,0,0,0,0
11171,1965,49,Master,Married,56962,2,1,3,2013-10-11,261,60,0,292,3,77,10,3,26,411,7,6,3,5,21,7,0,0,0,0,0,0,0
11101,1991,23,Graduation,Together,89891,0,0,0,2013-04-15,440,17,0,412,22,132,59,28,183,836,1,11,6,8,26,4,0,0,0,0,1,0,1
5329,1949,65,PhD,Divorced,35946,1,1,2,2013-09-27,275,24,0,8,0,3,0,0,0,11,1,0,0,3,4,5,0,0,0,0,0,0,0
610,1953,61,PhD,Together,53593,1,1,2,2012-08-07,691,60,0,349,4,78,6,0,43,480,8,7,2,6,23,8,0,0,0,0,0,0,0
9384,1978,36,Graduation,Married,66373,1,1,2,2013-06-12,382,57,0,328,9,124,12,24,109,606,7,4,2,10,23,3,0,0,0,0,0,0,0
5956,1948,66,PhD,Divorced,45072,1,2,3,2013-10-16,256,74,0,144,2,99,7,2,30,284,5,6,1,4,16,8,0,0,0,0,0,0,0
10430,1973,41,Graduation,Divorced,89694,1,1,2,2013-10-09,263,22,0,1126,28,211,37,28,42,1472,3,4,3,4,14,5,1,0,0,1,1,0,3
7875,1949,65,Graduation,Married,72025,0,0,0,2014-04-29,61,46,0,967,0,617,43,50,0,1677,1,4,8,13,26,2,1,0,0,1,1,1,4
7072,1973,41,Graduation,Married,67432,0,1,1,2013-03-29,457,69,0,432,79,341,177,136,170,1335,2,8,5,4,19,4,0,0,0,0,0,0,0
6255,1952,62,Master,Together,70545,0,1,1,2014-06-03,26,29,0,138,39,63,55,18,21,334,1,4,1,7,13,2,0,0,0,0,0,0,0
6516,1989,25,Basic,Married,17487,1,0,1,2013-03-18,468,37,0,0,0,1,7,4,6,18,1,1,0,2,4,7,0,0,0,0,0,0,0
5564,1969,45,Graduation,Together,62882,0,1,1,2012-08-09,689,26,0,509,133,497,78,24,97,1338,2,7,5,6,20,4,0,0,0,0,0,0,0
5682,1953,61,PhD,Single,64108,0,1,1,2013-03-23,463,8,0,948,10,86,13,21,21,1099,4,6,9,11,30,5,0,0,0,0,0,0,0
7458,1956,58,Master,Together,34941,1,1,2,2013-03-06,480,26,0,39,2,25,4,3,24,97,2,3,0,3,8,8,0,0,0,0,0,0,0
5237,1950,64,PhD,Single,48767,1,2,3,2014-01-01,179,79,0,28,1,21,3,0,10,63,3,2,1,3,9,5,0,0,0,0,0,0,0
7761,1978,36,2n Cycle,Together,38702,1,0,1,2013-08-01,332,71,0,13,11,24,13,8,40,109,2,3,0,4,9,6,0,0,0,0,0,0,0
5278,1964,50,Graduation,Married,82224,0,0,0,2014-01-25,155,83,0,307,26,360,138,31,40,902,1,6,9,5,21,3,1,0,0,0,0,0,1
3560,1952,62,Graduation,Together,83844,0,0,0,2013-05-12,413,57,0,901,31,345,75,31,191,1574,1,4,4,11,20,1,0,0,0,0,1,0,1
7235,1975,39,2n Cycle,Married,17003,1,0,1,2013-12-09,202,37,0,2,5,12,4,8,7,38,3,2,0,4,9,5,0,0,0,0,0,0,0
10548,1995,19,Graduation,Single,71163,0,0,0,2014-03-09,112,30,0,283,17,372,138,106,44,960,1,3,8,12,24,1,0,0,0,0,0,0,0
2281,1970,44,Graduation,Single,33697,1,0,1,2013-09-15,287,34,0,4,3,7,0,3,11,28,1,1,0,2,4,7,0,0,1,0,0,0,1
4073,1954,60,2n Cycle,Married,63564,0,0,0,2014-01-29,151,0,0,769,80,252,15,34,65,1215,1,10,10,7,28,6,0,0,1,0,0,1,2
6974,1972,42,PhD,Together,83443,0,0,0,2013-12-31,180,89,0,518,42,742,55,56,84,1497,1,6,10,5,22,2,0,0,0,0,0,0,0
7938,1958,56,PhD,Together,51518,0,1,1,2013-10-03,269,92,0,350,8,66,17,4,4,449,2,3,2,10,17,3,0,0,0,0,0,0,0
7094,1975,39,Graduation,Widow,58330,0,1,1,2013-12-25,186,87,0,445,53,213,104,98,151,1064,1,6,4,13,24,4,0,0,0,0,0,0,0
3667,1969,45,Graduation,Married,80952,0,0,0,2013-02-28,486,20,0,778,178,689,41,27,44,1757,1,8,5,11,25,8,1,0,0,1,1,1,4
7723,1979,35,Graduation,Together,75507,0,0,0,2014-05-02,58,56,0,709,93,374,104,80,80,1440,1,8,6,6,21,3,0,0,0,0,0,0,0
3870,1978,36,2n Cycle,Together,63855,0,0,0,2013-02-09,505,28,0,359,35,314,93,116,89,1006,1,7,3,13,24,4,0,0,0,0,0,0,0
4012,1972,42,PhD,Together,62220,0,1,1,2012-08-11,687,55,0,799,12,375,16,12,12,1226,5,7,6,5,23,6,0,0,0,0,0,1,1
5909,1964,50,Graduation,Married,58512,0,1,1,2013-09-19,283,25,0,895,10,101,13,0,152,1171,5,3,4,8,20,8,0,0,0,0,0,0,0
10470,1979,35,Master,Married,40662,1,0,1,2013-03-15,471,0,0,40,2,23,0,4,23,92,2,2,1,3,8,4,0,0,0,0,0,0,0
6488,1959,55,PhD,Married,38829,0,1,1,2014-04-06,84,86,0,76,0,7,0,0,16,99,1,3,2,2,8,5,0,0,0,0,0,0,0
10270,1981,33,2n Cycle,Married,35523,1,0,1,2013-10-03,269,8,0,11,5,22,12,5,11,66,2,3,0,3,8,7,0,0,0,0,0,0,0
6887,1967,47,Graduation,Single,79146,1,1,2,2014-04-24,66,33,0,245,16,223,21,43,16,564,2,8,1,8,19,6,0,0,0,0,0,0,0
6406,1988,26,Master,Married,78285,0,0,0,2013-10-28,244,13,0,647,107,391,175,67,40,1427,1,6,4,10,21,3,0,0,0,0,0,0,0
7573,1978,36,PhD,Single,31626,1,0,1,2013-05-10,415,12,0,39,1,9,2,1,34,86,1,2,1,2,6,7,0,0,1,0,0,1,2
4508,1952,62,Graduation,Single,75127,0,0,0,2014-05-22,38,92,0,203,35,305,46,17,227,833,1,2,11,5,19,1,0,0,0,0,0,0,0
221,1955,59,Graduation,Married,48726,0,1,1,2013-04-27,428,90,0,138,3,38,4,0,59,242,3,3,2,4,12,6,0,0,0,0,0,0,0
5331,1977,37,Graduation,Married,74985,0,0,0,2012-09-11,656,8,0,587,51,898,247,0,86,1869,1,3,6,7,17,2,0,0,0,0,0,0,0
1911,1987,27,Graduation,Together,67430,0,0,0,2012-09-05,662,6,0,595,97,291,127,133,121,1364,1,11,5,12,29,6,0,0,0,0,0,0,0
20,1965,49,2n Cycle,Married,46891,0,1,1,2013-09-01,301,91,0,43,12,23,29,15,61,183,1,2,1,4,8,4,0,0,0,0,0,0,0
8786,1956,58,Master,Married,62058,0,1,1,2013-05-26,399,52,0,301,7,74,10,0,58,450,4,6,1,7,18,6,0,0,0,0,0,0,0
10582,1979,35,Graduation,Married,72063,0,1,1,2013-07-03,361,3,0,180,32,348,76,32,90,758,2,5,2,12,21,2,0,0,0,0,0,0,0
1915,1951,63,PhD,Married,78939,0,0,0,2013-12-12,199,57,0,794,115,243,150,0,205,1507,1,8,5,6,20,3,0,0,0,0,0,0,0
8897,1965,49,Graduation,Single,42720,1,1,2,2013-04-24,431,9,0,392,5,91,28,26,112,654,8,7,3,7,25,8,0,0,0,0,0,1,1
2371,1972,42,Graduation,Married,33622,1,1,2,2013-04-13,442,22,0,39,1,22,3,4,12,81,3,2,0,4,9,7,0,0,0,0,0,0,0
4303,1957,57,PhD,Together,6835,0,1,1,2012-12-08,568,76,0,107,2,12,2,2,12,137,0,0,0,1,1,20,0,0,0,0,0,0,0
6825,1953,61,Graduation,Together,41452,1,1,2,2013-03-06,480,86,0,13,0,3,0,0,0,16,1,1,0,2,4,7,0,0,0,0,0,0,0
1072,1965,49,PhD,Single,40760,0,1,1,2013-08-30,303,64,0,70,0,17,0,0,6,93,2,2,1,3,8,6,0,0,0,0,0,0,0
